,id,order,value
12096224,2980,55313f6b,1.0
12096225,2981,55313f6b,145.0
12096242,2998,55313f6b,213.0
12096249,3005,55313f6b,1.0
12099983,2981,7143dcd,7.0
12103742,2982,582a77b7,54.0
12103754,2994,582a77b7,2.0
12103825,3065,582a77b7,1.0
12103861,3101,582a77b7,1.0
12107500,2982,47700101,1.0
12107592,3074,47700101,4.0
12107598,3080,47700101,1.0
12111258,2982,5e6429a2,54.0
12115017,2983,a97e602d,2.0
12118775,2983,4065cf4,6.0
12118796,3004,4065cf4,1.0
12122534,2984,b6ccb754,6.0
12126292,2984,41d0b6cd,6.0
12130051,2985,d15cfab0,1.0
12133809,2985,275f292b,24.0
12137567,2985,792e227,24.0
12137596,3014,792e227,1.0
12137633,3051,792e227,1.0
12137666,3084,792e227,7.0
12141327,2987,799f4168,1.0
12141388,3048,799f4168,61.0
12145085,2987,75402b95,1.0
12148844,2988,3f529b9c,7.0
12152602,2988,caa49113,7.0
12156361,2989,5427bc9d,1.0
12160120,2990,1e9ff1cd,2.0
12160159,3029,1e9ff1cd,1.0
12163879,2991,7cc03d50,2.0
12163905,3017,7cc03d50,16.0
12163937,3049,7cc03d50,1.0
12163954,3066,7cc03d50,2.0
12163974,3086,7cc03d50,2.0
12163999,3111,7cc03d50,2.0
12164012,3124,7cc03d50,1.0
12167637,2991,1cecdaa3,1.0
12167688,3042,1cecdaa3,1.0
12171396,2992,55386e9f,1.0
12171473,3069,55386e9f,2.0
12175155,2993,38ddecaa,14.0
12175200,3038,38ddecaa,4.0
12175248,3086,38ddecaa,23.0
12175249,3087,38ddecaa,4.0
12178913,2993,cdc6c025,14.0
12178941,3021,cdc6c025,43.0
12178982,3062,cdc6c025,2.0
12179027,3107,cdc6c025,11.0
12182671,2993,5537777d,2.0
12182709,3031,5537777d,2.0
12182798,3120,5537777d,49.0
12182807,3129,5537777d,200.0
12186430,2994,b7078c97,2.0
12190189,2995,5255aa86,1.0
12193948,2996,f295722e,2.0
12193956,3004,f295722e,7.0
12194041,3089,f295722e,2.0
12197706,2996,cfbaf2a9,1.0
12197783,3073,cfbaf2a9,2.0
12201465,2997,5c436c3,205.0
12201476,3008,5c436c3,1.0
12205223,2997,4ba923ea,205.0
12208981,2997,ec497a2f,1.0
12209004,3020,ec497a2f,4.0
12212740,2998,39fd35b2,213.0
12216499,2999,cb5cfb3c,4.0
12220258,3000,22360ffd,5.0
12224017,3001,6c5b1ad4,1.0
12224049,3033,6c5b1ad4,1.0
12227775,3001,c498a10c,2.0
12231534,3002,ca792926,2.0
12231569,3037,ca792926,1.0
12235293,3003,1cdf0782,2.0
12239051,3003,d62d0ee2,2.0
12239052,3004,d62d0ee2,34.0
12239053,3005,d62d0ee2,28.0
12242811,3005,d3e1cc8f,7.0
12242866,3060,d3e1cc8f,2.0
12246570,3006,34da3560,7.0
12250328,3006,1b5333a0,7.0
12254087,3007,d52a0e64,40.0
12257845,3007,c10a0fbc,40.0
12261603,3007,71c24ec5,1.0
12261708,3112,71c24ec5,1.0
12265363,3009,1d97e8a9,6.0
12265380,3026,1d97e8a9,1.0
12269122,3010,2471b03,1.0
12272880,3010,b7e034ba,1.0
12276639,3011,71eb6774,6.0
12280397,3011,fee0e58a,6.0
12284156,3012,6a90d83f,1.0
12284161,3017,6a90d83f,16.0
12284188,3044,6a90d83f,7.0
12287914,3012,8cb8a924,1.0
12287929,3027,8cb8a924,1.0
12288032,3130,8cb8a924,2.0
12291673,3013,3be5e736,1.0
12291689,3029,3be5e736,2.0
12291690,3030,3be5e736,1.0
12291749,3089,3be5e736,23.0
12291756,3096,3be5e736,2.0
12295433,3015,b8bdc23f,12.0
12295539,3121,b8bdc23f,1.0
12295543,3125,b8bdc23f,6.0
12299192,3016,971ded4e,2.0
12299308,3132,971ded4e,1.0
12302951,3017,17c11c29,1.0
12302990,3056,17c11c29,38.0
12303011,3077,17c11c29,1.0
12306710,3018,f5524b6e,1.0
12306732,3040,f5524b6e,2.0
12306754,3062,f5524b6e,2.0
12310468,3018,f78e1a96,7.0
12310478,3028,f78e1a96,4.0
12310625,3175,f78e1a96,1.0
12314226,3018,8da43832,7.0
12317985,3019,9d858852,1.0
12318119,3153,9d858852,4.0
12321743,3019,606a99f0,2.0
12325501,3019,be9ea11b,2.0
12329260,3020,a30ea4fe,1.0
12333018,3020,9fa75ace,4.0
12336778,3022,1b5c2a42,2.0
12336779,3023,1b5c2a42,6.0
12340536,3022,45549b8b,2.0
12340557,3043,45549b8b,2.0
12344294,3022,ea083dd8,1.0
12348053,3023,8cccaf5c,6.0
12351811,3023,9d0f0d4e,2.0
12355570,3024,319523e5,1.0
12355610,3064,319523e5,1.0
12359330,3026,5397c0b1,4.0
12359339,3035,5397c0b1,33.0
12363090,3028,a978283b,4.0
12363104,3042,a978283b,2.0
12366849,3029,e7153d12,4.0
12366852,3032,e7153d12,2.0
12370608,3030,81b5c353,1.0
12374368,3032,f254fa50,2.0
12374462,3126,f254fa50,2.0
12378127,3033,7badf949,2.0
12378215,3121,7badf949,4.0
12381886,3034,89093cc5,1.0
12385644,3034,39e105f9,2.0
12389404,3036,4eefd3b,2.0
12389405,3037,4eefd3b,6.0
12389415,3047,4eefd3b,2.0
12389420,3052,4eefd3b,1.0
12389438,3070,4eefd3b,15.0
12389454,3086,4eefd3b,23.0
12393164,3038,a2ca86df,4.0
12393202,3076,a2ca86df,2.0
12396922,3038,8231173d,2.0
12400681,3039,ab9b72d9,1.0
12404441,3041,dad21c5a,1.0
12408199,3041,d6d38d86,4.0
12408303,3145,d6d38d86,11.0
12411959,3043,cc313f25,2.0
12415718,3044,a62396a8,1.0
12419476,3044,419bbbaf,7.0
12423235,3045,98a1ebf0,2.0
12423296,3106,98a1ebf0,2.0
12426993,3045,3391c12a,1.0
12430752,3046,ba900941,7.0
12430765,3059,ba900941,2.0
12434511,3047,7cf97e5c,1.0
12434557,3093,7cf97e5c,1.0
12438269,3047,98aef212,2.0
12442028,3048,bb360fb3,61.0
12442037,3057,bb360fb3,1.0
12442046,3066,bb360fb3,2.0
12445786,3048,f01d5deb,1.0
12445791,3053,f01d5deb,2.0
12449546,3050,85e58b19,1.0
12453305,3051,cd9739d7,1.0
12457065,3053,afb3ead0,2.0
12460823,3053,5900bc4f,1.0
12464582,3054,5152aa00,2.0
12468341,3055,efa6db66,2.0
12468401,3115,efa6db66,1.0
12472099,3055,aafcfc55,119.0
12475857,3055,2c413280,30.0
12479617,3057,1eedbfa3,2.0
12479632,3072,1eedbfa3,1.0
12483376,3058,7d123dda,2.0
12487134,3058,65af0a69,23.0
12490894,3060,eb40d2f3,1.0
12490906,3072,eb40d2f3,7.0
12494653,3061,a1a9ea9c,1.0
12498411,3061,839711cf,1.0
12502171,3063,eae6d401,2.0
12505929,3063,847618dc,2.0
12505939,3073,847618dc,2.0
12509688,3064,e294ba0b,13.0
12513449,3067,565b02dc,2.0
12517208,3068,233cbc40,5.0
12517221,3081,233cbc40,7.0
12520966,3068,1d7f4966,2.0
12524725,3069,ad0bd7ed,2.0
12524870,3214,ad0bd7ed,6.0
12528484,3070,52f04e3d,15.0
12532243,3071,128e0aac,2.0
12536004,3074,4beb7f7c,4.0
12539763,3075,f41cec53,10.0
12543521,3075,5e85d999,10.0
12547279,3075,a4e6fc19,10.0
12551038,3076,201d8c95,17.0
12554796,3076,6ef50542,17.0
12558555,3077,c7c1cd57,1.0
12562314,3078,eb8e436f,1.0
12566072,3078,877e01b8,1.0
12569831,3079,aa989090,1.0
12573590,3080,a785905a,1.0
12577350,3082,bb526376,2.0
12581108,3082,d4099468,2.0
12581118,3092,d4099468,12.0
12584867,3083,3d6a315d,1.0
12588625,3083,cdea6e5b,1.0
12592384,3084,2797f0a1,1.0
12596143,3085,c3e9555e,2.0
12599901,3085,d85c7b89,28.0
12603659,3085,64196626,7.0
12607421,3089,ec4663cd,23.0
12611180,3090,ffc37f86,2.0
12614938,3090,b065516c,2.0
12618697,3091,c78c8823,8.0
12622455,3091,96bbebbc,8.0
12626216,3094,f96cd1a8,51.0
12626219,3097,f96cd1a8,1.0
12629974,3094,2a063d61,1.0
12633733,3095,223047eb,1.0
12637492,3096,837fb000,1.0
12637498,3102,837fb000,16.0
12637501,3105,837fb000,1.0
12641250,3096,525ab364,2.0
12645009,3097,296c00d6,2.0
12648768,3098,c85bfbba,21.0
12652528,3100,8553cac6,1.0
12656286,3100,3a8d7058,1.0
12660046,3102,aece90cc,16.0
12660074,3130,aece90cc,1.0
12663804,3102,40974004,4.0
12667563,3103,eb187af5,2.0
12667564,3104,eb187af5,1.0
12667596,3136,eb187af5,1.0
12671321,3103,360f356c,2.0
12675083,3107,91d62fa5,7.0
12678841,3107,2898300f,11.0
12682600,3108,21b49385,2.0
12682601,3109,21b49385,1.0
12686358,3108,ff14d553,1.0
12690116,3108,176be170,2.0
12690126,3118,176be170,7.0
12693876,3110,59e81d80,2.0
12693877,3111,59e81d80,2.0
12697637,3113,2f2d4721,1.0
12701395,3113,132715bc,15.0
12701417,3135,132715bc,1.0
12705154,3114,a74b01c6,18.0
12708913,3115,78d1e655,91.0
12712671,3115,23f22ddc,2.0
12716429,3115,c46c3088,91.0
12720188,3116,2df75ecf,2.0
12720199,3127,2df75ecf,4.0
12723947,3117,11c44f5e,84.0
12723950,3120,11c44f5e,1.0
12727705,3117,76378a1,7.0
12727706,3118,76378a1,2.0
12731463,3117,45bc3a44,84.0
12735222,3118,9ecfcda0,7.0
12738981,3119,391f869d,1.0
12738989,3127,391f869d,4.0
12742739,3119,d687f3bb,16.0
12746497,3119,be044eba,16.0
12750256,3120,a99c046,49.0
12754015,3121,a3bead37,4.0
12757774,3122,df55d355,2.0
12761534,3124,e98aa1a0,1.0
12765293,3125,f3969067,6.0
12769052,3126,1a915997,2.0
12772810,3126,6fad80d4,1.0
12776569,3127,1b375f65,4.0
12780328,3128,740e8ca8,6.0
12784087,3129,a6896bf1,200.0
12787846,3130,dd136d0c,2.0
12791606,3132,18acf854,1.0
12795365,3133,c4085c4d,2.0
12799123,3133,aa326dc9,1.0
12799124,3134,aa326dc9,2.0
12802882,3134,97978ed,1.0
12806640,3134,8c240e93,200.0
12810398,3134,e50b2b4d,200.0
12814159,3137,1d0e441c,31.0
12814162,3140,1d0e441c,1.0
12817917,3137,f437a56c,31.0
12821675,3137,96548a6,200.0
12825434,3138,dbafea8b,149.0
12829192,3138,a500c6f3,2.0
12832950,3138,8f544b79,149.0
12832958,3146,8f544b79,15.0
12836709,3139,924ecb80,2.0
12840467,3139,9701dd05,13.0
12840483,3155,9701dd05,2.0
12844225,3139,deadb97a,13.0
12844271,3185,deadb97a,1.0
12844290,3204,deadb97a,49.0
12847984,3140,4640b2a4,1.0
12851743,3141,79853935,1.0
12855501,3141,d57462b9,2.0
12855506,3146,d57462b9,1.0
12859260,3142,fea0d992,1.0
12863018,3142,8fbaa2a0,86.0
12866776,3142,3f74abcf,86.0
12870535,3143,1f05bf31,1.0
12870550,3158,1f05bf31,24.0
12870554,3162,1f05bf31,12.0
12870573,3181,1f05bf31,2.0
12874294,3144,32c3565c,1.0
12878053,3145,15b2bb8a,2.0
12881811,3145,11de3703,1.0
12885570,3146,a2d0fe82,15.0
12889329,3147,840e4452,6.0
12893087,3147,f496694f,6.0
12896846,3148,fae8a4d,2.0
12900605,3149,aa086dd1,7.0
12900630,3174,aa086dd1,2.0
12900646,3190,aa086dd1,1.0
12904363,3149,bab4599c,7.0
12908122,3150,3123eef7,4.0
12911880,3150,417e630c,13.0
12915638,3150,7f70d35e,13.0
12919397,3151,c7b6883b,1.0
12923155,3151,bca60bda,4.0
12926913,3151,5d71f6a,4.0
12926975,3213,5d71f6a,1.0
12930672,3152,2f6262db,6.0
12930673,3153,2f6262db,2.0
12934431,3153,1ee7ad43,1.0
12938189,3153,9d1c24e7,4.0
12941948,3154,b479a3a,2.0
12945706,3154,a1deaff0,1.0
12949465,3155,c94b305a,2.0
12953225,3157,a553d342,6.0
12956983,3157,61b28b9a,1.0
12960742,3158,d5d363e6,1.0
12964500,3158,1c2f3bf4,24.0
12964501,3159,1c2f3bf4,167.0
12968259,3159,ecb017ad,2.0
12968260,3160,ecb017ad,6.0
12972018,3160,4bcfaacb,2.0
12972024,3166,4bcfaacb,18.0
12972036,3178,4bcfaacb,2.0
12975776,3160,1a843828,1.0
12975777,3161,1a843828,6.0
12979535,3161,52d49b8a,1.0
12983294,3162,fe05b843,1.0
12987052,3162,362eebd9,12.0
12990811,3163,326b4ee1,1.0
12990866,3218,326b4ee1,2.0
12994569,3163,5fb1c7ce,1.0
12994580,3174,5fb1c7ce,2.0
12998328,3164,79f9d4,1.0
13002087,3165,61aa1623,7.0
13002140,3218,61aa1623,2.0
13005845,3165,bcdafaa6,24.0
13009604,3166,2100bb73,18.0
13009605,3167,2100bb73,1.0
13013362,3166,9b34f3d3,18.0
13017121,3167,705e482f,1.0
13017123,3169,705e482f,1.0
13020880,3168,f30488c2,8.0
13024638,3168,1ded51c3,8.0
13028396,3168,12e8838d,1.0
13032155,3169,eecc2c86,1.0
13035914,3170,34e2d09c,2.0
13039673,3171,2b16f681,10.0
13039693,3191,2b16f681,1.0
13039719,3217,2b16f681,22.0
13043431,3171,a092ed29,6.0
13043469,3209,a092ed29,1.0
13047189,3171,18847715,10.0
13050948,3172,9ec231a6,2.0
13054706,3172,1d0ae9ee,2.0
13058465,3173,f8bd9236,2.0
13058478,3186,f8bd9236,2.0
13062223,3173,25abf792,2.0
13065981,3173,7f6c667f,1.0
13069740,3174,b7746409,1.0
13069758,3192,b7746409,1.0
13069786,3220,b7746409,4.0
13073499,3175,890288d5,25.0
13073513,3189,890288d5,2.0
13077257,3175,4305b6c1,25.0
13081016,3176,1ae4f91f,1.0
13081022,3182,1ae4f91f,2.0
13084774,3176,9a1121c9,2.0
13088533,3177,1fabef9a,2.0
13088534,3178,1fabef9a,1.0
13092291,3177,bd60cc1f,7.0
13096049,3177,9cd71f24,7.0
13099808,3178,b4f0b067,2.0
13099821,3191,b4f0b067,2.0
13103567,3179,8e6f4ccc,1.0
13107325,3179,86216ac8,23.0
13107343,3197,86216ac8,1.0
13111083,3179,61b4c38c,2.0
13114842,3180,456c7e77,1.0
13118600,3180,260913af,2.0
13122360,3182,89c385c1,2.0
13122370,3192,89c385c1,7.0
13126119,3183,338f1485,7.0
13129877,3183,50cc490e,2.0
13133635,3183,7316e839,7.0
13137394,3184,306b01dc,2.0
13141152,3184,2c3b8bea,2.0
13144911,3185,b6b60e3e,1.0
13144942,3216,b6b60e3e,1.0
13148670,3186,99da5537,1.0
13152428,3186,747b2c20,2.0
13156187,3187,dd0f5d47,2.0
13159945,3187,94aec53e,42.0
13163703,3187,1845ff6b,42.0
13167462,3188,931eb912,1.0
13171221,3189,56f55277,1.0
13174979,3189,324d7eb2,11.0
13178738,3190,ee7798f8,7.0
13182496,3190,6d8308be,7.0
13182509,3203,6d8308be,1.0
13186254,3190,244fadf6,2.0
13190013,3191,fdbb6c35,2.0
13190018,3196,fdbb6c35,7.0
13190031,3209,fdbb6c35,6.0
13193772,3192,7dd801b4,110.0
13197530,3192,20dee10f,110.0
13197534,3196,20dee10f,1.0
13201289,3193,75978b9,1.0
13205048,3194,9d9b5dfd,1.0
13205065,3211,9d9b5dfd,1.0
13208807,3195,978ff5eb,7.0
13212565,3195,e6769b06,7.0
13216324,3196,9bd34bfe,7.0
13220083,3197,91e1d3bb,4.0
13223841,3197,fd816c2d,4.0
13223854,3210,fd816c2d,1.0
13227600,3198,2fbf5f84,32.0
13231358,3198,2da1a44,32.0
13235116,3198,53489d60,1.0
13235137,3219,53489d60,2.0
13238875,3199,39ba49b,1.0
13242634,3200,9740181,1.0
13246393,3201,98b027bd,38.0
13250151,3201,dfa3a735,38.0
13253909,3201,7a0540a9,2.0
13253913,3205,7a0540a9,1.0
13257668,3202,cf4c86c9,11.0
13261426,3202,9171ab90,11.0
13265184,3202,2fdb3341,5.0
13268943,3203,e7383c3b,1.0
13272702,3204,bd189091,2.0
13276460,3204,977d2c79,49.0
13280219,3205,f3e330ef,1.0
13283978,3206,6aea6155,1.0
13287736,3206,e12ec38f,1.0
13291495,3207,e83d6b1f,1.0
13295253,3207,ac29eb11,2.0
13295254,3208,ac29eb11,4.0
13299012,3208,bba9eb10,2.0
13302772,3210,335bfd44,2.0
13306531,3211,d2dacb3a,2.0
13310289,3211,16ad26b5,2.0
13314048,3212,82a8bb88,2.0
13317806,3212,c1b13ea8,2.0
13321565,3213,3c96f680,2.0
13325324,3214,76be4691,6.0
13325330,3220,76be4691,4.0
13329083,3215,16b3f31a,2.0
13332841,3215,885f0641,2.0
13336600,3216,45704e3c,2.0
13340359,3217,5316f1bd,8.0
13344117,3217,8b6eedc,22.0
13347875,3217,9d7ce5d0,2.0
13351634,3218,c073549f,1.0
13355393,3219,bd04a0da,2.0
13359152,3220,ea7bd546,1.0
13362911,3221,c18cd459,23.0
13366669,3221,ac565d76,23.0
13366680,3232,ac565d76,33.0
13366704,3256,ac565d76,7.0
13370427,3221,15432503,4.0
13370437,3231,15432503,7.0
13370483,3277,15432503,2.0
13370487,3281,15432503,2.0
13370510,3304,15432503,1.0
13370531,3325,15432503,61.0
13370550,3344,15432503,9.0
13370555,3349,15432503,10.0
13370561,3355,15432503,2.0
13374186,3222,68be545a,2.0
13374201,3237,68be545a,23.0
13374268,3304,68be545a,1.0
13374313,3349,68be545a,1.0
13374323,3359,68be545a,7.0
13374372,3408,68be545a,2.0
13377944,3222,7cb13425,165.0
13377954,3232,7cb13425,33.0
13381702,3222,6486868a,13.0
13381727,3247,6486868a,2.0
13381729,3249,6486868a,2.0
13381739,3259,6486868a,127.0
13381794,3314,6486868a,2.0
13381807,3327,6486868a,7.0
13381868,3388,6486868a,1.0
13381869,3389,6486868a,2.0
13381872,3392,6486868a,2.0
13385461,3223,18d4a0d5,26.0
13389219,3223,e55fddb2,26.0
13392977,3223,66c96927,1.0
13392978,3224,66c96927,2.0
13392992,3238,66c96927,1.0
13393065,3311,66c96927,1.0
13393075,3321,66c96927,2.0
13393111,3357,66c96927,9.0
13393115,3361,66c96927,1.0
13393154,3400,66c96927,24.0
13396736,3224,d2e721cb,11.0
13396743,3231,d2e721cb,7.0
13396778,3266,d2e721cb,8.0
13396904,3392,d2e721cb,150.0
13400495,3225,90f9eb50,1.0
13400505,3235,90f9eb50,8.0
13400643,3373,90f9eb50,16.0
13404253,3225,4374bfb4,2.0
13404307,3279,4374bfb4,2.0
13404319,3291,4374bfb4,1.0
13408011,3225,14814f34,2.0
13408020,3234,14814f34,1.0
13408034,3248,14814f34,1.0
13411770,3226,670b0310,1.0
13411775,3231,670b0310,2.0
13411894,3350,670b0310,2.0
13411901,3357,670b0310,1.0
13415528,3226,8c2e187c,2.0
13415550,3248,8c2e187c,4.0
13415569,3267,8c2e187c,1.0
13415671,3369,8c2e187c,31.0
13415690,3388,8c2e187c,13.0
13419286,3226,e317cbb1,2.0
13419306,3246,e317cbb1,45.0
13419307,3247,e317cbb1,1.0
13419333,3273,e317cbb1,4.0
13419335,3275,e317cbb1,13.0
13419369,3309,e317cbb1,1.0
13419377,3317,e317cbb1,2.0
13419396,3336,e317cbb1,1.0
13419397,3337,e317cbb1,13.0
13419424,3364,e317cbb1,16.0
13419439,3379,e317cbb1,1.0
13423045,3227,3c789394,1.0
13423070,3252,3c789394,2.0
13423178,3360,3c789394,7.0
13423183,3365,3c789394,1.0
13423227,3409,3c789394,2.0
13426804,3228,f1b705e0,17.0
13426805,3229,f1b705e0,2.0
13426806,3230,f1b705e0,24.0
13426843,3267,f1b705e0,19.0
13430562,3228,ef264895,17.0
13430600,3266,ef264895,8.0
13430604,3270,ef264895,2.0
13430651,3317,ef264895,2.0
13430667,3333,ef264895,1.0
13430682,3348,ef264895,53.0
13430698,3364,ef264895,16.0
13430700,3366,ef264895,7.0
13430712,3378,ef264895,7.0
13430734,3400,ef264895,1.0
13434321,3229,124a8ddf,2.0
13434330,3238,124a8ddf,23.0
13438079,3229,34738f22,1.0
13438090,3240,34738f22,2.0
13438094,3244,34738f22,7.0
13438156,3306,34738f22,15.0
13438176,3326,34738f22,1.0
13438226,3376,34738f22,9.0
13441838,3230,9f4cbc1a,6.0
13445596,3230,9717fba1,1.0
13445651,3285,9717fba1,15.0
13445693,3327,9717fba1,7.0
13445737,3371,9717fba1,2.0
13445884,3518,9717fba1,11.0
13449355,3231,6fd39043,7.0
13449369,3245,6fd39043,13.0
13453114,3232,92bf5509,33.0
13453272,3390,92bf5509,4.0
13456873,3233,27f69369,1.0
13456889,3249,27f69369,6.0
13456955,3315,27f69369,7.0
13456972,3332,27f69369,6.0
13457030,3390,27f69369,4.0
13460631,3233,da7dee0e,28.0
13460723,3325,da7dee0e,21.0
13460726,3328,da7dee0e,1.0
13460754,3356,da7dee0e,2.0
13460781,3383,da7dee0e,1.0
13464389,3233,8faacc12,28.0
13464404,3248,8faacc12,4.0
13464477,3321,8faacc12,1.0
13468148,3234,cad09364,1.0
13468150,3236,cad09364,1.0
13471907,3235,98c6c02e,2.0
13475665,3235,7a1e9a0b,8.0
13479424,3236,cbfac6f,2.0
13479429,3241,cbfac6f,2.0
13479597,3409,cbfac6f,6.0
13483182,3236,c04ebe6e,2.0
13483207,3261,c04ebe6e,7.0
13483214,3268,c04ebe6e,1.0
13483226,3280,c04ebe6e,7.0
13483245,3299,c04ebe6e,4.0
13483298,3352,c04ebe6e,18.0
13483335,3389,c04ebe6e,2.0
13486941,3237,ffc0389d,23.0
13486975,3271,ffc0389d,2.0
13486987,3283,ffc0389d,2.0
13487096,3392,ffc0389d,1.0
13487108,3404,ffc0389d,5.0
13490699,3237,771faa8a,23.0
13490713,3251,771faa8a,1.0
13490733,3271,771faa8a,19.0
13490846,3384,771faa8a,7.0
13490847,3385,771faa8a,22.0
13490857,3395,771faa8a,2.0
13490870,3408,771faa8a,2.0
13490890,3428,771faa8a,16.0
13490898,3436,771faa8a,21.0
13490950,3488,771faa8a,1.0
13494458,3238,4edba20,23.0
13494554,3334,4edba20,5.0
13494562,3342,4edba20,5.0
13494624,3404,4edba20,5.0
13494625,3405,4edba20,1.0
13498217,3239,d00d2add,15.0
13498233,3255,d00d2add,6.0
13501975,3239,6d399b55,15.0
13501976,3240,6d399b55,1.0
13505735,3241,fc44ecf3,2.0
13505736,3242,fc44ecf3,1.0
13505896,3402,fc44ecf3,2.0
13505899,3405,fc44ecf3,2.0
13509493,3241,2e69f6f3,1.0
13509538,3286,2e69f6f3,19.0
13509555,3303,2e69f6f3,2.0
13509572,3320,2e69f6f3,1.0
13509628,3376,2e69f6f3,9.0
13509726,3474,2e69f6f3,2.0
13509748,3496,2e69f6f3,1.0
13509751,3499,2e69f6f3,4.0
13509768,3516,2e69f6f3,23.0
13513252,3242,9dba8747,1.0
13513310,3300,9dba8747,2.0
13513326,3316,9dba8747,7.0
13513336,3326,9dba8747,22.0
13513368,3358,9dba8747,6.0
13513386,3376,9dba8747,9.0
13513407,3397,9dba8747,36.0
13513416,3406,9dba8747,6.0
13513424,3414,9dba8747,12.0
13513458,3448,9dba8747,1.0
13513486,3476,9dba8747,2.0
13513499,3489,9dba8747,22.0
13517011,3243,b8be8524,90.0
13517175,3407,b8be8524,2.0
13520770,3244,8f2918fa,7.0
13520771,3245,8f2918fa,2.0
13520784,3258,8f2918fa,1.0
13520799,3273,8f2918fa,1.0
13520847,3321,8f2918fa,2.0
13520915,3389,8f2918fa,1.0
13520982,3456,8f2918fa,2.0
13520995,3469,8f2918fa,2.0
13521019,3493,8f2918fa,1.0
13524529,3245,f63d79d4,13.0
13528288,3246,5c32f949,45.0
13528329,3287,5c32f949,2.0
13528339,3297,5c32f949,1.0
13528481,3439,5c32f949,2.0
13528557,3515,5c32f949,2.0
13528568,3526,5c32f949,15.0
13532046,3246,e03faa90,1.0
13532052,3252,e03faa90,1.0
13532053,3253,e03faa90,47.0
13532054,3254,e03faa90,6.0
13532061,3261,e03faa90,7.0
13532062,3262,e03faa90,9.0
13535805,3247,2a194a31,2.0
13535968,3410,2a194a31,4.0
13536028,3470,2a194a31,7.0
13536070,3512,2a194a31,2.0
13539565,3249,62441595,1.0
13539596,3280,62441595,28.0
13539612,3296,62441595,31.0
13539697,3381,62441595,2.0
13539736,3420,62441595,88.0
13543323,3249,38420c06,6.0
13543332,3258,38420c06,1.0
13547082,3250,bc15c9c5,58.0
13547185,3353,bc15c9c5,2.0
13550840,3250,bed6eb62,58.0
13550869,3279,bed6eb62,2.0
13550890,3300,bed6eb62,1.0
13550914,3324,bed6eb62,95.0
13550930,3340,bed6eb62,15.0
13550941,3351,bed6eb62,2.0
13550946,3356,bed6eb62,1.0
13550964,3374,bed6eb62,24.0
13550965,3375,bed6eb62,1.0
13550973,3383,bed6eb62,2.0
13551068,3478,bed6eb62,1.0
13551071,3481,bed6eb62,1.0
13554599,3251,a14b5dbc,9.0
13554751,3403,a14b5dbc,2.0
13558357,3251,e9f8ebc1,9.0
13558509,3403,e9f8ebc1,1.0
13562117,3253,f0756fd7,6.0
13562255,3391,f0756fd7,2.0
13565876,3254,e84b8c8c,1.0
13565984,3362,e84b8c8c,9.0
13565993,3371,e84b8c8c,1.0
13565994,3372,e84b8c8c,15.0
13569634,3254,101eb8d0,2.0
13569635,3255,101eb8d0,6.0
13569723,3343,101eb8d0,2.0
13573393,3255,86b03576,6.0
13573398,3260,86b03576,1.0
13573530,3392,86b03576,150.0
13573533,3395,86b03576,2.0
13577152,3256,e2d5a186,7.0
13580911,3257,5d1e7aa7,2.0
13580927,3273,5d1e7aa7,4.0
13580961,3307,5d1e7aa7,2.0
13581014,3360,5d1e7aa7,7.0
13581032,3378,5d1e7aa7,1.0
13581041,3387,5d1e7aa7,2.0
13584671,3259,79199a8d,23.0
13584672,3260,79199a8d,11.0
13584746,3334,79199a8d,5.0
13584802,3390,79199a8d,4.0
13588429,3259,f092d7fa,127.0
13592188,3260,cb12f953,2.0
13592194,3266,cb12f953,8.0
13592243,3315,cb12f953,7.0
13592307,3379,cb12f953,1.0
13592310,3382,cb12f953,1.0
13595947,3261,54947e82,1.0
13599705,3261,762f192f,2.0
13599798,3354,762f192f,7.0
13599810,3366,762f192f,14.0
13599818,3374,762f192f,1.0
13599837,3393,762f192f,1.0
13603463,3261,d3ebda60,7.0
13603464,3262,d3ebda60,34.0
13603465,3263,d3ebda60,1.0
13603466,3264,d3ebda60,1.0
13603552,3350,d3ebda60,2.0
13603579,3377,d3ebda60,2.0
13603599,3397,d3ebda60,59.0
13603612,3410,d3ebda60,4.0
13607222,3262,6f34286e,1.0
13610981,3263,bdf7dbb7,1.0
13614741,3265,89e2da11,5.0
13614863,3387,89e2da11,2.0
13614877,3401,89e2da11,1.0
13614885,3409,89e2da11,6.0
13618499,3265,8d4996f0,5.0
13618622,3388,8d4996f0,13.0
13618638,3404,8d4996f0,5.0
13622257,3265,879ddbf,1.0
13622272,3280,879ddbf,28.0
13622288,3296,879ddbf,31.0
13622342,3350,879ddbf,1.0
13626016,3266,4ae28bda,1.0
13629775,3267,12829b9,19.0
13633533,3267,a21c0637,2.0
13633648,3382,a21c0637,2.0
13633667,3401,a21c0637,1.0
13637292,3268,8b43dc65,1.0
13637383,3359,8b43dc65,7.0
13637386,3362,8b43dc65,1.0
13641051,3269,14ec7205,24.0
13641052,3270,14ec7205,1.0
13641088,3306,14ec7205,2.0
13641101,3319,14ec7205,2.0
13641145,3363,14ec7205,15.0
13641166,3384,14ec7205,7.0
13644809,3269,cf575c6b,2.0
13644931,3391,cf575c6b,1.0
13648567,3269,a664c533,24.0
13648569,3271,a664c533,9.0
13648570,3272,a664c533,7.0
13648591,3293,a664c533,11.0
13648614,3316,a664c533,7.0
13648641,3343,a664c533,2.0
