,id,gameTurn,player,value
29558294,1624,PREFLOP,9aa24e9d,1.0
29558384,1714,PREFLOP,9aa24e9d,2.0
29558387,1717,PREFLOP,9aa24e9d,7.0
29558407,1737,PREFLOP,9aa24e9d,2.0
29569661,1717,TURN,9aa24e9d,0.0
29576889,1429,PREFLOP,732f0271,7.0
29576907,1447,PREFLOP,732f0271,2.0
29576910,1450,PREFLOP,732f0271,1.0
29576920,1460,PREFLOP,732f0271,4.0
29576952,1492,PREFLOP,732f0271,2.0
29576954,1494,PREFLOP,732f0271,1.0
29576976,1516,PREFLOP,732f0271,1.0
29584405,1429,FLOP,732f0271,16.0
29584468,1492,FLOP,732f0271,0.0
29588163,1429,TURN,732f0271,64.0
29588194,1460,TURN,732f0271,14.0
29595679,1429,PREFLOP,a7217b55,7.0
29595754,1504,PREFLOP,a7217b55,2.0
29603195,1429,FLOP,a7217b55,16.0
29614470,1430,PREFLOP,bc921d94,7.0
29633261,1431,PREFLOP,2fa50250,1.0
29633294,1464,PREFLOP,2fa50250,1.0
29633331,1501,PREFLOP,2fa50250,4.0
29633382,1552,PREFLOP,2fa50250,1.0
29633552,1722,PREFLOP,2fa50250,1.0
29633669,1839,PREFLOP,2fa50250,6.0
29633722,1892,PREFLOP,2fa50250,1.0
29633768,1938,PREFLOP,2fa50250,1.0
29633779,1949,PREFLOP,2fa50250,6.0
29640847,1501,FLOP,2fa50250,6.0
29641185,1839,FLOP,2fa50250,14.0
29641295,1949,FLOP,2fa50250,6.0
29644605,1501,TURN,2fa50250,15.0
29645053,1949,TURN,2fa50250,35.0
29648811,1949,RIVER,2fa50250,100.0
29652051,1431,PREFLOP,29cea3cf,2.0
29652052,1432,PREFLOP,29cea3cf,1.0
29652071,1451,PREFLOP,29cea3cf,2.0
29652075,1455,PREFLOP,29cea3cf,1.0
29652077,1457,PREFLOP,29cea3cf,1.0
29652120,1500,PREFLOP,29cea3cf,5.0
29652126,1506,PREFLOP,29cea3cf,4.0
29652133,1513,PREFLOP,29cea3cf,1.0
29652134,1514,PREFLOP,29cea3cf,1.0
29652135,1515,PREFLOP,29cea3cf,1.0
29652146,1526,PREFLOP,29cea3cf,2.0
29652147,1527,PREFLOP,29cea3cf,7.0
29659636,1500,FLOP,29cea3cf,7.0
29659642,1506,FLOP,29cea3cf,6.0
29663394,1500,TURN,29cea3cf,21.0
29667179,1527,RIVER,29cea3cf,5.0
29670841,1431,PREFLOP,80d3426b,2.0
29670842,1432,PREFLOP,80d3426b,2.0
29670860,1450,PREFLOP,80d3426b,4.0
29670866,1456,PREFLOP,80d3426b,7.0
29678376,1450,FLOP,80d3426b,6.0
29678382,1456,FLOP,80d3426b,12.0
29682134,1450,TURN,80d3426b,0.0
29685873,1431,RIVER,80d3426b,0.0
29689633,1433,PREFLOP,6a505ff5,1.0
29689665,1465,PREFLOP,6a505ff5,1.0
29689730,1530,PREFLOP,6a505ff5,8.0
29697246,1530,FLOP,6a505ff5,2.0
29701004,1530,TURN,6a505ff5,8.0
29708424,1434,PREFLOP,d50d3183,1.0
29708458,1468,PREFLOP,d50d3183,1.0
29708465,1475,PREFLOP,d50d3183,2.0
29708478,1488,PREFLOP,d50d3183,2.0
29708481,1491,PREFLOP,d50d3183,1.0
29708494,1504,PREFLOP,d50d3183,1.0
29708519,1529,PREFLOP,d50d3183,13.0
29719739,1475,TURN,d50d3183,3.0
29727214,1434,PREFLOP,1ff66917,6.0
29727266,1486,PREFLOP,1ff66917,1.0
29727393,1613,PREFLOP,1ff66917,2.0
29727400,1620,PREFLOP,1ff66917,1.0
29734730,1434,FLOP,1ff66917,0.0
29746004,1434,PREFLOP,620249ba,6.0
29746029,1459,PREFLOP,620249ba,6.0
29746067,1497,PREFLOP,620249ba,1.0
29746084,1514,PREFLOP,620249ba,2.0
29757303,1459,TURN,620249ba,13.0
29761116,1514,RIVER,620249ba,0.0
29764795,1435,PREFLOP,8fdc0e08,2.0
29764907,1547,PREFLOP,8fdc0e08,2.0
29765073,1713,PREFLOP,8fdc0e08,1.0
29783586,1436,PREFLOP,68953544,5.0
29783603,1453,PREFLOP,68953544,1.0
29783679,1529,PREFLOP,68953544,1.0
29794860,1436,TURN,68953544,8.0
29798618,1436,RIVER,68953544,23.0
29802376,1436,PREFLOP,8192fcb4,5.0
29802411,1471,PREFLOP,8192fcb4,2.0
29802432,1492,PREFLOP,8192fcb4,2.0
29802436,1496,PREFLOP,8192fcb4,1.0
29802496,1556,PREFLOP,8192fcb4,18.0
29802538,1598,PREFLOP,8192fcb4,1.0
29810012,1556,FLOP,8192fcb4,26.0
29813650,1436,TURN,8192fcb4,8.0
29813770,1556,TURN,8192fcb4,91.0
29817408,1436,RIVER,8192fcb4,23.0
29817528,1556,RIVER,8192fcb4,98.0
29821167,1437,PREFLOP,843a521c,2.0
29821172,1442,PREFLOP,843a521c,1.0
29821200,1470,PREFLOP,843a521c,7.0
29821278,1548,PREFLOP,843a521c,24.0
29821299,1569,PREFLOP,843a521c,7.0
29821341,1611,PREFLOP,843a521c,1.0
29821407,1677,PREFLOP,843a521c,1.0
29821417,1687,PREFLOP,843a521c,6.0
29821426,1696,PREFLOP,843a521c,7.0
29828716,1470,FLOP,843a521c,5.0
29828794,1548,FLOP,843a521c,39.0
29828933,1687,FLOP,843a521c,0.0
29832552,1548,TURN,843a521c,0.0
29832573,1569,TURN,843a521c,0.0
29839958,1438,PREFLOP,f3590e4f,2.0
29840032,1512,PREFLOP,f3590e4f,1.0
29858749,1439,PREFLOP,6062c7b0,1.0
29858774,1464,PREFLOP,6062c7b0,2.0
29858775,1465,PREFLOP,6062c7b0,1.0
29858784,1474,PREFLOP,6062c7b0,7.0
29858820,1510,PREFLOP,6062c7b0,13.0
29858835,1525,PREFLOP,6062c7b0,7.0
29866300,1474,FLOP,6062c7b0,0.0
29866351,1525,FLOP,6062c7b0,0.0
29877539,1439,PREFLOP,27331bae,2.0
29877566,1466,PREFLOP,27331bae,2.0
29877594,1494,PREFLOP,27331bae,1.0
29877639,1539,PREFLOP,27331bae,2.0
29885082,1466,FLOP,27331bae,6.0
29885155,1539,FLOP,27331bae,0.0
29888840,1466,TURN,27331bae,42.0
29896331,1441,PREFLOP,9776ebb,6.0
29896333,1443,PREFLOP,9776ebb,2.0
29896346,1456,PREFLOP,9776ebb,1.0
29896350,1460,PREFLOP,9776ebb,2.0
29896377,1487,PREFLOP,9776ebb,1.0
29896409,1519,PREFLOP,9776ebb,4.0
29896427,1537,PREFLOP,9776ebb,2.0
29896456,1566,PREFLOP,9776ebb,1.0
29903847,1441,FLOP,9776ebb,4.0
29903925,1519,FLOP,9776ebb,6.0
29907605,1441,TURN,9776ebb,15.0
29911441,1519,RIVER,9776ebb,8.0
29911459,1537,RIVER,9776ebb,0.0
29915124,1444,PREFLOP,60ae07b,1.0
29915127,1447,PREFLOP,60ae07b,1.0
29915132,1452,PREFLOP,60ae07b,2.0
29915147,1467,PREFLOP,60ae07b,13.0
29915165,1485,PREFLOP,60ae07b,1.0
29915187,1507,PREFLOP,60ae07b,1.0
29933915,1445,PREFLOP,ee6968de,1.0
29933921,1451,PREFLOP,ee6968de,6.0
29933933,1463,PREFLOP,ee6968de,2.0
29933952,1482,PREFLOP,ee6968de,2.0
29933970,1500,PREFLOP,ee6968de,5.0
29933980,1510,PREFLOP,ee6968de,1.0
29934012,1542,PREFLOP,ee6968de,4.0
29934013,1543,PREFLOP,ee6968de,1.0
29941486,1500,FLOP,ee6968de,7.0
29945244,1500,TURN,ee6968de,21.0
29948965,1463,RIVER,ee6968de,0.0
29952705,1445,PREFLOP,e377a7cd,2.0
29952719,1459,PREFLOP,e377a7cd,1.0
29952827,1567,PREFLOP,e377a7cd,1.0
29952845,1585,PREFLOP,e377a7cd,1.0
29952855,1595,PREFLOP,e377a7cd,1.0
29952872,1612,PREFLOP,e377a7cd,2.0
29952874,1614,PREFLOP,e377a7cd,1.0
29952875,1615,PREFLOP,e377a7cd,2.0
29952883,1623,PREFLOP,e377a7cd,2.0
29952887,1627,PREFLOP,e377a7cd,1.0
29952903,1643,PREFLOP,e377a7cd,7.0
29952917,1657,PREFLOP,e377a7cd,6.0
29952997,1737,PREFLOP,e377a7cd,1.0
29953037,1777,PREFLOP,e377a7cd,1.0
29953053,1793,PREFLOP,e377a7cd,1.0
29953077,1817,PREFLOP,e377a7cd,7.0
29953087,1827,PREFLOP,e377a7cd,2.0
29953090,1830,PREFLOP,e377a7cd,2.0
29953208,1948,PREFLOP,e377a7cd,1.0
29960388,1612,FLOP,e377a7cd,3.0
29960419,1643,FLOP,e377a7cd,0.0
29960593,1817,FLOP,e377a7cd,8.0
29968109,1817,RIVER,e377a7cd,16.0
29971495,1445,PREFLOP,734b6eb4,2.0
29971569,1519,PREFLOP,734b6eb4,2.0
29990286,1446,PREFLOP,2cc66e13,2.0
29990296,1456,PREFLOP,2cc66e13,7.0
29997812,1456,FLOP,2cc66e13,12.0
30001570,1456,TURN,2cc66e13,0.0
30005318,1446,RIVER,2cc66e13,0.0
30009079,1449,PREFLOP,c5a5cb26,15.0
30009084,1454,PREFLOP,c5a5cb26,2.0
30009096,1466,PREFLOP,c5a5cb26,2.0
30016600,1454,FLOP,c5a5cb26,0.0
30016612,1466,FLOP,c5a5cb26,6.0
30020353,1449,TURN,c5a5cb26,16.0
30020370,1466,TURN,c5a5cb26,42.0
30027870,1450,PREFLOP,4fc2e8c1,4.0
30027898,1478,PREFLOP,4fc2e8c1,2.0
30027923,1503,PREFLOP,4fc2e8c1,2.0
30027942,1522,PREFLOP,4fc2e8c1,2.0
30035386,1450,FLOP,4fc2e8c1,6.0
30042955,1503,RIVER,4fc2e8c1,0.0
30046665,1455,PREFLOP,3117f8b9,7.0
30046686,1476,PREFLOP,3117f8b9,1.0
30046747,1537,PREFLOP,3117f8b9,2.0
30054181,1455,FLOP,3117f8b9,207.0
30065455,1455,PREFLOP,7e3202bb,7.0
30072971,1455,FLOP,7e3202bb,207.0
30084248,1458,PREFLOP,38c5d857,2.0
30084267,1477,PREFLOP,38c5d857,5.0
30095541,1477,TURN,38c5d857,6.0
30099299,1477,RIVER,38c5d857,8.0
30103040,1460,PREFLOP,51147eed,4.0
30103091,1511,PREFLOP,51147eed,1.0
30103111,1531,PREFLOP,51147eed,4.0
30110627,1531,FLOP,51147eed,6.0
30114314,1460,TURN,51147eed,14.0
30114385,1531,TURN,51147eed,24.0
30118072,1460,RIVER,51147eed,0.0
30121831,1461,PREFLOP,28c8c649,1.0
30121907,1537,PREFLOP,28c8c649,2.0
30140622,1462,PREFLOP,83579605,1.0
30140738,1578,PREFLOP,83579605,7.0
30140741,1581,PREFLOP,83579605,1.0
30148254,1578,FLOP,83579605,0.0
30159413,1463,PREFLOP,549f67d9,2.0
30178206,1466,PREFLOP,58663d77,2.0
30178217,1477,PREFLOP,58663d77,1.0
30178233,1493,PREFLOP,58663d77,1.0
30178272,1532,PREFLOP,58663d77,2.0
30185788,1532,FLOP,58663d77,0.0
30196997,1467,PREFLOP,6d1babbf,1.0
30215789,1469,PREFLOP,39218233,1.0
30215836,1516,PREFLOP,39218233,1.0
30215858,1538,PREFLOP,39218233,2.0
30234580,1470,PREFLOP,90fdebe9,1.0
30234600,1490,PREFLOP,90fdebe9,2.0
30234603,1493,PREFLOP,90fdebe9,1.0
30234637,1527,PREFLOP,90fdebe9,1.0
30234703,1593,PREFLOP,90fdebe9,2.0
30242219,1593,FLOP,90fdebe9,0.0
30253371,1471,PREFLOP,6ad38b1d,7.0
30253470,1570,PREFLOP,6ad38b1d,1.0
30253544,1644,PREFLOP,6ad38b1d,2.0
30272161,1471,PREFLOP,8f88fcf8,7.0
30272163,1473,PREFLOP,8f88fcf8,2.0
30272165,1475,PREFLOP,8f88fcf8,2.0
30290953,1473,PREFLOP,130cfc60,2.0
30290966,1486,PREFLOP,130cfc60,2.0
30290968,1488,PREFLOP,130cfc60,1.0
30290998,1518,PREFLOP,130cfc60,2.0
30291011,1531,PREFLOP,130cfc60,4.0
30298527,1531,FLOP,130cfc60,6.0
30302285,1531,TURN,130cfc60,24.0
30309744,1474,PREFLOP,8d6869c3,1.0
30309795,1525,PREFLOP,8d6869c3,7.0
30309802,1532,PREFLOP,8d6869c3,1.0
30328537,1477,PREFLOP,557b3dbd,5.0
30328558,1498,PREFLOP,557b3dbd,1.0
30328571,1511,PREFLOP,557b3dbd,2.0
30339811,1477,TURN,557b3dbd,6.0
30343569,1477,RIVER,557b3dbd,8.0
30347329,1479,PREFLOP,2f056124,2.0
30347361,1511,PREFLOP,2f056124,2.0
30366121,1481,PREFLOP,f7d472fd,6.0
30366136,1496,PREFLOP,f7d472fd,2.0
30381153,1481,RIVER,f7d472fd,0.0
30384915,1485,PREFLOP,f8eba0ab,1.0
30384919,1489,PREFLOP,f8eba0ab,2.0
30384971,1541,PREFLOP,f8eba0ab,1.0
30403706,1486,PREFLOP,cb7bc4db,21.0
30403744,1524,PREFLOP,cb7bc4db,2.0
30403748,1528,PREFLOP,cb7bc4db,1.0
30411222,1486,FLOP,cb7bc4db,36.0
30422501,1491,PREFLOP,672933fa,2.0
30422508,1498,PREFLOP,672933fa,7.0
30441291,1491,PREFLOP,335146e0,2.0
30441298,1498,PREFLOP,335146e0,7.0
30441321,1521,PREFLOP,335146e0,2.0
30441343,1543,PREFLOP,335146e0,6.0
30448859,1543,FLOP,335146e0,15.0
30452617,1543,TURN,335146e0,18.0
30460089,1499,PREFLOP,4a8dfe44,6.0
30460113,1523,PREFLOP,4a8dfe44,1.0
30460134,1544,PREFLOP,4a8dfe44,2.0
30478880,1500,PREFLOP,9dc6db70,1.0
30497671,1501,PREFLOP,3e282aef,4.0
30497715,1545,PREFLOP,3e282aef,43.0
30505187,1501,FLOP,3e282aef,6.0
30508945,1501,TURN,3e282aef,86.0
30516463,1503,PREFLOP,16e5c187,2.0
30535257,1507,PREFLOP,636608ef,1.0
30554048,1508,PREFLOP,4c046039,2.0
30554079,1539,PREFLOP,4c046039,2.0
30554083,1543,PREFLOP,4c046039,2.0
30572845,1515,PREFLOP,9d21635d,1.0
30591637,1517,PREFLOP,72cb5815,4.0
30591650,1530,PREFLOP,72cb5815,2.0
30591655,1535,PREFLOP,72cb5815,1.0
30599153,1517,FLOP,72cb5815,3.0
30610430,1520,PREFLOP,2bec7153,2.0
30629224,1524,PREFLOP,acdd5f1c,2.0
30640498,1524,TURN,acdd5f1c,0.0
30648015,1525,PREFLOP,cc1600c2,2.0
30666806,1526,PREFLOP,d7ebecae,4.0
30666815,1535,PREFLOP,d7ebecae,4.0
30674322,1526,FLOP,d7ebecae,0.0
30685599,1529,PREFLOP,37b85697,13.0
30693115,1529,FLOP,37b85697,0.0
30704390,1530,PREFLOP,8eef7274,8.0
30711906,1530,FLOP,8eef7274,2.0
30715664,1530,TURN,8eef7274,8.0
30719422,1530,RIVER,8eef7274,0.0
30723184,1534,PREFLOP,5cc6883,2.0
30741974,1534,PREFLOP,f9e842e2,7.0
30741983,1543,PREFLOP,f9e842e2,6.0
30749490,1534,FLOP,f9e842e2,17.0
30749499,1543,FLOP,f9e842e2,15.0
30753248,1534,TURN,f9e842e2,23.0
30753257,1543,TURN,f9e842e2,18.0
30760766,1536,PREFLOP,7ace689,1.0
30760776,1546,PREFLOP,7ace689,1.0
30779558,1538,PREFLOP,f29b6478,2.0
30798350,1540,PREFLOP,3c6e94b6,6.0
30805866,1540,FLOP,3c6e94b6,9.0
30809624,1540,TURN,3c6e94b6,10.0
30813382,1540,RIVER,3c6e94b6,45.0
30817141,1541,PREFLOP,2bae2dc5,1.0
30835935,1545,PREFLOP,5bc15e85,43.0
30854727,1547,PREFLOP,e791ae58,1.0
30854734,1554,PREFLOP,e791ae58,2.0
30854760,1580,PREFLOP,e791ae58,6.0
30854898,1718,PREFLOP,e791ae58,1.0
30873517,1547,PREFLOP,e0a8147c,9.0
30881033,1547,FLOP,e0a8147c,2.0
30892307,1547,PREFLOP,47b086cb,9.0
30892316,1556,PREFLOP,47b086cb,2.0
30892388,1628,PREFLOP,47b086cb,1.0
30892460,1700,PREFLOP,47b086cb,1.0
30892493,1733,PREFLOP,47b086cb,2.0
30892496,1736,PREFLOP,47b086cb,1.0
30899823,1547,FLOP,47b086cb,2.0
30911098,1548,PREFLOP,8eb415ab,24.0
30911107,1557,PREFLOP,8eb415ab,2.0
30911219,1669,PREFLOP,8eb415ab,1.0
30911262,1712,PREFLOP,8eb415ab,102.0
30911263,1713,PREFLOP,8eb415ab,9.0
30918614,1548,FLOP,8eb415ab,39.0
30918778,1712,FLOP,8eb415ab,110.0
30918779,1713,FLOP,8eb415ab,28.0
30929889,1549,PREFLOP,9920d2e5,2.0
30929907,1567,PREFLOP,9920d2e5,7.0
30929947,1607,PREFLOP,9920d2e5,18.0
30929954,1614,PREFLOP,9920d2e5,2.0
30941181,1567,TURN,9920d2e5,12.0
30948679,1549,PREFLOP,f77e8fa4,2.0
30948680,1550,PREFLOP,f77e8fa4,1.0
30948878,1748,PREFLOP,f77e8fa4,7.0
30956394,1748,FLOP,f77e8fa4,0.0
30967470,1550,PREFLOP,a4a3e72d,2.0
30986261,1551,PREFLOP,30b7b65d,1.0
30986291,1581,PREFLOP,30b7b65d,2.0
30986292,1582,PREFLOP,30b7b65d,7.0
30986328,1618,PREFLOP,30b7b65d,1.0
30986344,1634,PREFLOP,30b7b65d,2.0
30986361,1651,PREFLOP,30b7b65d,2.0
30986379,1669,PREFLOP,30b7b65d,1.0
30986380,1670,PREFLOP,30b7b65d,6.0
30986391,1681,PREFLOP,30b7b65d,25.0
30986413,1703,PREFLOP,30b7b65d,6.0
30986422,1712,PREFLOP,30b7b65d,1.0
30986433,1723,PREFLOP,30b7b65d,1.0
30993896,1670,FLOP,30b7b65d,6.0
30993907,1681,FLOP,30b7b65d,0.0
30993929,1703,FLOP,30b7b65d,48.0
30997566,1582,TURN,30b7b65d,5.0
30997687,1703,TURN,30b7b65d,0.0
31001324,1582,RIVER,30b7b65d,9.0
31005051,1551,PREFLOP,29835f,1.0
31005070,1570,PREFLOP,29835f,2.0
31005086,1586,PREFLOP,29835f,2.0
31005093,1593,PREFLOP,29835f,1.0
31005103,1603,PREFLOP,29835f,2.0
31012602,1586,FLOP,29835f,5.0
31016360,1586,TURN,29835f,6.0
31020118,1586,RIVER,29835f,24.0
31023843,1553,PREFLOP,998c67aa,2.0
31023844,1554,PREFLOP,998c67aa,6.0
31024009,1719,PREFLOP,998c67aa,2.0
31024010,1720,PREFLOP,998c67aa,2.0
31024037,1747,PREFLOP,998c67aa,1.0
31024241,1951,PREFLOP,998c67aa,2.0
31031526,1720,FLOP,998c67aa,15.0
31042635,1555,PREFLOP,66ed11db,2.0
31042676,1596,PREFLOP,66ed11db,2.0
31061425,1555,PREFLOP,92c0964,2.0
31061428,1558,PREFLOP,92c0964,1.0
31068941,1555,FLOP,92c0964,3.0
31072699,1555,TURN,92c0964,0.0
31080216,1556,PREFLOP,d816795f,18.0
31087732,1556,FLOP,d816795f,26.0
31091490,1556,TURN,d816795f,91.0
31095248,1556,RIVER,d816795f,98.0
31099007,1557,PREFLOP,30500e70,1.0
31099029,1579,PREFLOP,30500e70,12.0
31099044,1594,PREFLOP,30500e70,2.0
31099059,1609,PREFLOP,30500e70,2.0
31099147,1697,PREFLOP,30500e70,2.0
31110303,1579,TURN,30500e70,0.0
31117797,1557,PREFLOP,f2018bd9,2.0
31117865,1625,PREFLOP,f2018bd9,1.0
31117962,1722,PREFLOP,f2018bd9,2.0
31117978,1738,PREFLOP,f2018bd9,2.0
31118158,1918,PREFLOP,f2018bd9,1.0
31136588,1558,PREFLOP,afe982bb,2.0
31136589,1559,PREFLOP,afe982bb,5.0
31136666,1636,PREFLOP,afe982bb,8.0
31136705,1675,PREFLOP,afe982bb,22.0
31136707,1677,PREFLOP,afe982bb,2.0
31136728,1698,PREFLOP,afe982bb,5.0
31136737,1707,PREFLOP,afe982bb,2.0
31136740,1710,PREFLOP,afe982bb,1.0
31136768,1738,PREFLOP,afe982bb,2.0
31144105,1559,FLOP,afe982bb,0.0
31144182,1636,FLOP,afe982bb,36.0
31144221,1675,FLOP,afe982bb,178.0
31147862,1558,TURN,afe982bb,0.0
31147940,1636,TURN,afe982bb,3.0
31155378,1558,PREFLOP,b726fb66,2.0
31155493,1673,PREFLOP,b726fb66,2.0
31155504,1684,PREFLOP,b726fb66,4.0
31155570,1750,PREFLOP,b726fb66,4.0
31155571,1751,PREFLOP,b726fb66,6.0
31155629,1809,PREFLOP,b726fb66,2.0
31155683,1863,PREFLOP,b726fb66,2.0
31155732,1912,PREFLOP,b726fb66,1.0
31155770,1950,PREFLOP,b726fb66,2.0
31163009,1673,FLOP,b726fb66,2.0
31163086,1750,FLOP,b726fb66,2.0
31163145,1809,FLOP,b726fb66,2.0
31163286,1950,FLOP,b726fb66,2.0
31166844,1750,TURN,b726fb66,2.0
31166903,1809,TURN,b726fb66,2.0
31170602,1750,RIVER,b726fb66,2.0
31170661,1809,RIVER,b726fb66,0.0
31170802,1950,RIVER,b726fb66,0.0
31174170,1560,PREFLOP,9a4aef52,2.0
31174209,1599,PREFLOP,9a4aef52,1.0
31174213,1603,PREFLOP,9a4aef52,2.0
31174226,1616,PREFLOP,9a4aef52,2.0
31174250,1640,PREFLOP,9a4aef52,2.0
31174271,1661,PREFLOP,9a4aef52,5.0
31174335,1725,PREFLOP,9a4aef52,7.0
31174384,1774,PREFLOP,9a4aef52,7.0
31174491,1881,PREFLOP,9a4aef52,2.0
31181900,1774,FLOP,9a4aef52,0.0
31185545,1661,TURN,9a4aef52,13.0
31192960,1560,PREFLOP,ee27e273,2.0
31192977,1577,PREFLOP,ee27e273,2.0
31192987,1587,PREFLOP,ee27e273,1.0
31193100,1700,PREFLOP,ee27e273,2.0
31193101,1701,PREFLOP,ee27e273,7.0
31193133,1733,PREFLOP,ee27e273,2.0
31211751,1561,PREFLOP,884fc5b8,20.0
31211805,1615,PREFLOP,884fc5b8,7.0
31219267,1561,FLOP,884fc5b8,32.0
31219321,1615,FLOP,884fc5b8,6.0
31223079,1615,TURN,884fc5b8,0.0
31230541,1561,PREFLOP,1c0feaf5,2.0
31249332,1562,PREFLOP,76ecd9fe,1.0
31249335,1565,PREFLOP,76ecd9fe,7.0
31249502,1732,PREFLOP,76ecd9fe,7.0
31249503,1733,PREFLOP,76ecd9fe,1.0
31249505,1735,PREFLOP,76ecd9fe,6.0
31264537,1735,RIVER,76ecd9fe,2.0
31268123,1563,PREFLOP,4805d181,6.0
31268131,1571,PREFLOP,4805d181,4.0
31268181,1621,PREFLOP,4805d181,4.0
31268241,1681,PREFLOP,4805d181,6.0
31268276,1716,PREFLOP,4805d181,214.0
31268303,1743,PREFLOP,4805d181,4.0
31268406,1846,PREFLOP,4805d181,2.0
31268469,1909,PREFLOP,4805d181,4.0
31268483,1923,PREFLOP,4805d181,15.0
31275647,1571,FLOP,4805d181,2.0
31275697,1621,FLOP,4805d181,6.0
31275985,1909,FLOP,4805d181,0.0
31279455,1621,TURN,4805d181,2.0
31286914,1564,PREFLOP,cd3ccb3a,1.0
31286915,1565,PREFLOP,cd3ccb3a,7.0
31286941,1591,PREFLOP,cd3ccb3a,7.0
31287073,1723,PREFLOP,cd3ccb3a,4.0
31287081,1731,PREFLOP,cd3ccb3a,1.0
31294589,1723,FLOP,cd3ccb3a,9.0
31298189,1565,TURN,cd3ccb3a,8.0
31298215,1591,TURN,cd3ccb3a,6.0
31305704,1564,PREFLOP,90d4c258,2.0
31305805,1665,PREFLOP,90d4c258,1.0
31305839,1699,PREFLOP,90d4c258,2.0
31324495,1565,PREFLOP,e403589d,1.0
31343286,1566,PREFLOP,5e4c0fa7,2.0
31343293,1573,PREFLOP,5e4c0fa7,1.0
31343319,1599,PREFLOP,5e4c0fa7,2.0
31343324,1604,PREFLOP,5e4c0fa7,2.0
31343325,1605,PREFLOP,5e4c0fa7,1.0
31362076,1566,PREFLOP,aff6f1e4,2.0
31362096,1586,PREFLOP,aff6f1e4,2.0
31369592,1566,FLOP,aff6f1e4,0.0
31369612,1586,FLOP,aff6f1e4,5.0
31373370,1586,TURN,aff6f1e4,6.0
31377128,1586,RIVER,aff6f1e4,24.0
31380867,1567,PREFLOP,47573ee6,7.0
31392141,1567,TURN,47573ee6,12.0
31399658,1568,PREFLOP,288004f2,1.0
31399700,1610,PREFLOP,288004f2,6.0
31407216,1610,FLOP,288004f2,6.0
31410974,1610,TURN,288004f2,17.0
31418449,1569,PREFLOP,fc22c899,7.0
31418502,1622,PREFLOP,fc22c899,24.0
31418558,1678,PREFLOP,fc22c899,1.0
31426018,1622,FLOP,fc22c899,124.0
31437241,1571,PREFLOP,34b04ff3,4.0
31437246,1576,PREFLOP,34b04ff3,7.0
31437344,1674,PREFLOP,34b04ff3,6.0
31437376,1706,PREFLOP,34b04ff3,2.0
31437394,1724,PREFLOP,34b04ff3,5.0
31437399,1729,PREFLOP,34b04ff3,5.0
31437418,1748,PREFLOP,34b04ff3,2.0
31437426,1756,PREFLOP,34b04ff3,2.0
31437465,1795,PREFLOP,34b04ff3,24.0
31437475,1805,PREFLOP,34b04ff3,5.0
31444757,1571,FLOP,34b04ff3,2.0
31444762,1576,FLOP,34b04ff3,7.0
31448515,1571,TURN,34b04ff3,0.0
31448739,1795,TURN,34b04ff3,0.0
31456031,1571,PREFLOP,22f0c021,2.0
31456034,1574,PREFLOP,22f0c021,1.0
31456077,1617,PREFLOP,22f0c021,1.0
31474822,1572,PREFLOP,9ce5417c,6.0
31482338,1572,FLOP,9ce5417c,5.0
31486096,1572,TURN,9ce5417c,12.0
31493612,1572,PREFLOP,7586e449,6.0
31493647,1607,PREFLOP,7586e449,2.0
31501128,1572,FLOP,7586e449,5.0
31504886,1572,TURN,7586e449,12.0
31512403,1573,PREFLOP,af1149c9,2.0
31512413,1583,PREFLOP,af1149c9,4.0
31512436,1606,PREFLOP,af1149c9,6.0
31523687,1583,TURN,af1149c9,29.0
31531194,1574,PREFLOP,8b25f80f,1.0
31531195,1575,PREFLOP,8b25f80f,6.0
31538711,1575,FLOP,8b25f80f,3.0
31549985,1575,PREFLOP,4c88ad33,1.0
31549990,1580,PREFLOP,4c88ad33,1.0
31549991,1581,PREFLOP,4c88ad33,2.0
31550004,1594,PREFLOP,4c88ad33,2.0
31550026,1616,PREFLOP,4c88ad33,2.0
31568775,1575,PREFLOP,4d2eabc1,2.0
31568783,1583,PREFLOP,4d2eabc1,4.0
31568792,1592,PREFLOP,4d2eabc1,7.0
31576308,1592,FLOP,4d2eabc1,17.0
31580057,1583,TURN,4d2eabc1,4.0
31580066,1592,TURN,4d2eabc1,176.0
31587566,1576,PREFLOP,9dd93e2,1.0
31587603,1613,PREFLOP,9dd93e2,1.0
31587608,1618,PREFLOP,9dd93e2,1.0
31587621,1631,PREFLOP,9dd93e2,1.0
31587743,1753,PREFLOP,9dd93e2,1.0
31606356,1576,PREFLOP,469554d1,7.0
31606447,1667,PREFLOP,469554d1,2.0
31606514,1734,PREFLOP,469554d1,2.0
31613872,1576,FLOP,469554d1,7.0
31621388,1576,RIVER,469554d1,0.0
31625147,1577,PREFLOP,bbf9919b,2.0
31625170,1600,PREFLOP,bbf9919b,4.0
31625231,1661,PREFLOP,bbf9919b,5.0
31625234,1664,PREFLOP,bbf9919b,2.0
31632686,1600,FLOP,bbf9919b,12.0
31643938,1578,PREFLOP,294b3f31,1.0
31643977,1617,PREFLOP,294b3f31,1.0
31662729,1579,PREFLOP,aa9686c6,12.0
31681520,1580,PREFLOP,529a34ae,6.0
31689036,1580,FLOP,529a34ae,0.0
31700312,1582,PREFLOP,cf3829f5,1.0
31700338,1608,PREFLOP,cf3829f5,2.0
31700339,1609,PREFLOP,cf3829f5,1.0
